unique_id,ds,SeasonalNaive
159156,2017-08-14,0
159156,2017-08-15,0
159242,2017-08-02,6
159242,2017-08-03,11
159242,2017-08-04,10
159242,2017-08-05,17
159242,2017-08-06,9
159242,2017-08-07,8
159242,2017-08-08,16
159242,2017-08-09,6
159242,2017-08-10,11
159242,2017-08-11,10
159242,2017-08-12,17
159242,2017-08-13,9
159242,2017-08-14,8
159242,2017-08-15,16
161288,2017-08-02,0
161288,2017-08-03,0
161288,2017-08-04,0
161288,2017-08-05,0
161288,2017-08-06,0
161288,2017-08-07,0
161288,2017-08-08,0
161288,2017-08-09,0
161288,2017-08-10,0
161288,2017-08-11,0
161288,2017-08-12,0
161288,2017-08-13,0
161288,2017-08-14,0
161288,2017-08-15,0
162066,2017-08-02,13
162066,2017-08-03,12
162066,2017-08-04,7
162066,2017-08-05,13
162066,2017-08-06,17
162066,2017-08-07,18
162066,2017-08-08,13
162066,2017-08-09,13
162066,2017-08-10,12
162066,2017-08-11,7
162066,2017-08-12,13
162066,2017-08-13,17
162066,2017-08-14,18
162066,2017-08-15,13
164036,2017-08-02,12
164036,2017-08-03,11
164036,2017-08-04,17
164036,2017-08-05,20
164036,2017-08-06,14
164036,2017-08-07,6
164036,2017-08-08,18
164036,2017-08-09,12
164036,2017-08-10,11
164036,2017-08-11,17
164036,2017-08-12,20
164036,2017-08-13,14
164036,2017-08-14,6
164036,2017-08-15,18
164037,2017-08-02,11
164037,2017-08-03,8
164037,2017-08-04,15
164037,2017-08-05,15
164037,2017-08-06,9
164037,2017-08-07,12
164037,2017-08-08,9
164037,2017-08-09,11
164037,2017-08-10,8
164037,2017-08-11,15
164037,2017-08-12,15
164037,2017-08-13,9
164037,2017-08-14,12
164037,2017-08-15,9
164088,2017-08-02,7
164088,2017-08-03,2
164088,2017-08-04,7
164088,2017-08-05,9
164088,2017-08-06,13
164088,2017-08-07,3
164088,2017-08-08,8
164088,2017-08-09,7
164088,2017-08-10,2
164088,2017-08-11,7
164088,2017-08-12,9
164088,2017-08-13,13
164088,2017-08-14,3
164088,2017-08-15,8
164647,2017-08-02,7
164647,2017-08-03,4
164647,2017-08-04,6
164647,2017-08-05,9
164647,2017-08-06,14
164647,2017-08-07,5
164647,2017-08-08,9
164647,2017-08-09,7
164647,2017-08-10,4
164647,2017-08-11,6
164647,2017-08-12,9
164647,2017-08-13,14
164647,2017-08-14,5
164647,2017-08-15,9
165550,2017-08-02,2
165550,2017-08-03,3
165550,2017-08-04,14
165550,2017-08-05,23
165550,2017-08-06,9
165550,2017-08-07,7
165550,2017-08-08,11
165550,2017-08-09,2
165550,2017-08-10,3
165550,2017-08-11,14
165550,2017-08-12,23
165550,2017-08-13,9
165550,2017-08-14,7
165550,2017-08-15,11
165551,2017-08-02,0
165551,2017-08-03,5
165551,2017-08-04,1
165551,2017-08-05,10
165551,2017-08-06,12
165551,2017-08-07,5
165551,2017-08-08,7
165551,2017-08-09,0
165551,2017-08-10,5
165551,2017-08-11,1
165551,2017-08-12,10
165551,2017-08-13,12
165551,2017-08-14,5
165551,2017-08-15,7
165553,2017-08-02,4
165553,2017-08-03,6
165553,2017-08-04,3
165553,2017-08-05,11
165553,2017-08-06,15
165553,2017-08-07,12
165553,2017-08-08,11
165553,2017-08-09,4
165553,2017-08-10,6
165553,2017-08-11,3
165553,2017-08-12,11
165553,2017-08-13,15
165553,2017-08-14,12
165553,2017-08-15,11
165594,2017-08-02,21
165594,2017-08-03,12
165594,2017-08-04,24
165594,2017-08-05,31
165594,2017-08-06,16
165594,2017-08-07,12
165594,2017-08-08,9
165594,2017-08-09,21
165594,2017-08-10,12
165594,2017-08-11,24
165594,2017-08-12,31
165594,2017-08-13,16
165594,2017-08-14,12
165594,2017-08-15,9
165693,2017-08-02,9
165693,2017-08-03,8
165693,2017-08-04,1
165693,2017-08-05,0
165693,2017-08-06,1
165693,2017-08-07,2
165693,2017-08-08,2
165693,2017-08-09,9
165693,2017-08-10,8
165693,2017-08-11,1
165693,2017-08-12,0
165693,2017-08-13,1
165693,2017-08-14,2
165693,2017-08-15,2
165704,2017-08-02,22
165704,2017-08-03,39
165704,2017-08-04,59
165704,2017-08-05,65
165704,2017-08-06,64
165704,2017-08-07,28
165704,2017-08-08,39
165704,2017-08-09,22
165704,2017-08-10,39
165704,2017-08-11,59
165704,2017-08-12,65
165704,2017-08-13,64
165704,2017-08-14,28
165704,2017-08-15,39
165705,2017-08-02,11
165705,2017-08-03,3
165705,2017-08-04,8
165705,2017-08-05,7
165705,2017-08-06,15
165705,2017-08-07,17
165705,2017-08-08,11
165705,2017-08-09,11
165705,2017-08-10,3
165705,2017-08-11,8
165705,2017-08-12,7
165705,2017-08-13,15
165705,2017-08-14,17
165705,2017-08-15,11
165718,2017-08-02,142
165718,2017-08-03,0
165718,2017-08-04,4
165718,2017-08-05,9
165718,2017-08-06,9
165718,2017-08-07,8
165718,2017-08-08,4
165718,2017-08-09,142
165718,2017-08-10,0
165718,2017-08-11,4
165718,2017-08-12,9
165718,2017-08-13,9
165718,2017-08-14,8
165718,2017-08-15,4
165727,2017-08-02,0
165727,2017-08-03,0
165727,2017-08-04,0
165727,2017-08-05,0
165727,2017-08-06,0
165727,2017-08-07,0
165727,2017-08-08,0
165727,2017-08-09,0
165727,2017-08-10,0
165727,2017-08-11,0
165727,2017-08-12,0
165727,2017-08-13,0
165727,2017-08-14,0
165727,2017-08-15,0
165988,2017-08-02,9
165988,2017-08-03,7
165988,2017-08-04,10
165988,2017-08-05,25
165988,2017-08-06,7
165988,2017-08-07,12
165988,2017-08-08,13
165988,2017-08-09,9
165988,2017-08-10,7
165988,2017-08-11,10
165988,2017-08-12,25
165988,2017-08-13,7
165988,2017-08-14,12
165988,2017-08-15,13
167437,2017-08-02,10
167437,2017-08-03,20
167437,2017-08-04,19
167437,2017-08-05,18
167437,2017-08-06,1
167437,2017-08-07,26
167437,2017-08-08,6
167437,2017-08-09,10
167437,2017-08-10,20
167437,2017-08-11,19
167437,2017-08-12,18
167437,2017-08-13,1
167437,2017-08-14,26
167437,2017-08-15,6
168927,2017-08-02,13
168927,2017-08-03,6
168927,2017-08-04,5
168927,2017-08-05,16
168927,2017-08-06,16
168927,2017-08-07,5
168927,2017-08-08,9
168927,2017-08-09,13
168927,2017-08-10,6
168927,2017-08-11,5
168927,2017-08-12,16
168927,2017-08-13,16
168927,2017-08-14,5
168927,2017-08-15,9
168930,2017-08-02,30
168930,2017-08-03,30
168930,2017-08-04,21
168930,2017-08-05,42
168930,2017-08-06,45
168930,2017-08-07,51
168930,2017-08-08,76
168930,2017-08-09,30
168930,2017-08-10,30
168930,2017-08-11,21
168930,2017-08-12,42
168930,2017-08-13,45
168930,2017-08-14,51
168930,2017-08-15,76
168989,2017-08-02,1
168989,2017-08-03,0
168989,2017-08-04,5
168989,2017-08-05,3
168989,2017-08-06,9
168989,2017-08-07,0
168989,2017-08-08,1
168989,2017-08-09,1
168989,2017-08-10,0
168989,2017-08-11,5
168989,2017-08-12,3
168989,2017-08-13,9
168989,2017-08-14,0
168989,2017-08-15,1
169028,2017-08-02,1
169028,2017-08-03,1
169028,2017-08-04,2
169028,2017-08-05,11
169028,2017-08-06,5
169028,2017-08-07,3
169028,2017-08-08,6
169028,2017-08-09,1
169028,2017-08-10,1
169028,2017-08-11,2
169028,2017-08-12,11
169028,2017-08-13,5
169028,2017-08-14,3
169028,2017-08-15,6
169101,2017-08-02,2
169101,2017-08-03,0
169101,2017-08-04,1
169101,2017-08-05,1
169101,2017-08-06,3
169101,2017-08-07,0
169101,2017-08-08,2
169101,2017-08-09,2
169101,2017-08-10,0
169101,2017-08-11,1
169101,2017-08-12,1
169101,2017-08-13,3
169101,2017-08-14,0
169101,2017-08-15,2
169104,2017-08-02,1
169104,2017-08-03,0
169104,2017-08-04,1
169104,2017-08-05,0
169104,2017-08-06,0
169104,2017-08-07,0
169104,2017-08-08,2
169104,2017-08-09,1
169104,2017-08-10,0
169104,2017-08-11,1
169104,2017-08-12,0
169104,2017-08-13,0
169104,2017-08-14,0
169104,2017-08-15,2
170791,2017-08-02,25
170791,2017-08-03,22
170791,2017-08-04,34
170791,2017-08-05,43
170791,2017-08-06,34
170791,2017-08-07,17
170791,2017-08-08,31
170791,2017-08-09,25
170791,2017-08-10,22
170791,2017-08-11,34
170791,2017-08-12,43
170791,2017-08-13,34
170791,2017-08-14,17
170791,2017-08-15,31
171890,2017-08-02,5
171890,2017-08-03,12
171890,2017-08-04,13
171890,2017-08-05,6
171890,2017-08-06,0
171890,2017-08-07,7
171890,2017-08-08,2
171890,2017-08-09,5
171890,2017-08-10,12
171890,2017-08-11,13
171890,2017-08-12,6
171890,2017-08-13,0
171890,2017-08-14,7
171890,2017-08-15,2
172184,2017-08-02,5
172184,2017-08-03,10
172184,2017-08-04,3
172184,2017-08-05,11
172184,2017-08-06,6
172184,2017-08-07,5
172184,2017-08-08,7
172184,2017-08-09,5
172184,2017-08-10,10
172184,2017-08-11,3
172184,2017-08-12,11
172184,2017-08-13,6
172184,2017-08-14,5
172184,2017-08-15,7
172343,2017-08-02,1
172343,2017-08-03,0
172343,2017-08-04,5
172343,2017-08-05,3
172343,2017-08-06,2
172343,2017-08-07,4
172343,2017-08-08,5
172343,2017-08-09,1
172343,2017-08-10,0
172343,2017-08-11,5
172343,2017-08-12,3
172343,2017-08-13,2
172343,2017-08-14,4
172343,2017-08-15,5
172995,2017-08-02,2
172995,2017-08-03,0
172995,2017-08-04,0
172995,2017-08-05,0
172995,2017-08-06,0
172995,2017-08-07,0
172995,2017-08-08,0
172995,2017-08-09,2
172995,2017-08-10,0
172995,2017-08-11,0
172995,2017-08-12,0
172995,2017-08-13,0
172995,2017-08-14,0
172995,2017-08-15,0
173111,2017-08-02,12
173111,2017-08-03,4
173111,2017-08-04,21
173111,2017-08-05,21
173111,2017-08-06,20
173111,2017-08-07,17
173111,2017-08-08,22
173111,2017-08-09,12
173111,2017-08-10,4
173111,2017-08-11,21
173111,2017-08-12,21
173111,2017-08-13,20
173111,2017-08-14,17
173111,2017-08-15,22
173113,2017-08-02,1
173113,2017-08-03,2
173113,2017-08-04,0
173113,2017-08-05,5
173113,2017-08-06,4
173113,2017-08-07,3
173113,2017-08-08,5
173113,2017-08-09,1
173113,2017-08-10,2
173113,2017-08-11,0
173113,2017-08-12,5
173113,2017-08-13,4
173113,2017-08-14,3
173113,2017-08-15,5
174081,2017-08-02,12
174081,2017-08-03,6
174081,2017-08-04,6
174081,2017-08-05,13
174081,2017-08-06,9
174081,2017-08-07,6
174081,2017-08-08,10
174081,2017-08-09,12
174081,2017-08-10,6
174081,2017-08-11,6
174081,2017-08-12,13
174081,2017-08-13,9
174081,2017-08-14,6
174081,2017-08-15,10
176411,2017-08-02,1
176411,2017-08-03,1
176411,2017-08-04,0
176411,2017-08-05,0
176411,2017-08-06,1
176411,2017-08-07,4
176411,2017-08-08,0
176411,2017-08-09,1
176411,2017-08-10,1
176411,2017-08-11,0
176411,2017-08-12,0
176411,2017-08-13,1
176411,2017-08-14,4
176411,2017-08-15,0
177050,2017-08-02,0
177050,2017-08-03,0
177050,2017-08-04,0
177050,2017-08-05,0
177050,2017-08-06,0
177050,2017-08-07,0
177050,2017-08-08,0
177050,2017-08-09,0
177050,2017-08-10,0
177050,2017-08-11,0
177050,2017-08-12,0
177050,2017-08-13,0
177050,2017-08-14,0
177050,2017-08-15,0
177395,2017-08-02,2
177395,2017-08-03,3
177395,2017-08-04,6
177395,2017-08-05,6
177395,2017-08-06,5
177395,2017-08-07,1
177395,2017-08-08,6
177395,2017-08-09,2
177395,2017-08-10,3
177395,2017-08-11,6
177395,2017-08-12,6
177395,2017-08-13,5
177395,2017-08-14,1
177395,2017-08-15,6
179274,2017-08-02,29
179274,2017-08-03,17
179274,2017-08-04,6
179274,2017-08-05,29
179274,2017-08-06,41
179274,2017-08-07,25
179274,2017-08-08,32
179274,2017-08-09,29
179274,2017-08-10,17
179274,2017-08-11,6
179274,2017-08-12,29
179274,2017-08-13,41
179274,2017-08-14,25
179274,2017-08-15,32
179564,2017-08-02,1
179564,2017-08-03,5
179564,2017-08-04,3
179564,2017-08-05,1
179564,2017-08-06,2
179564,2017-08-07,1
179564,2017-08-08,1
179564,2017-08-09,1
179564,2017-08-10,5
179564,2017-08-11,3
179564,2017-08-12,1
179564,2017-08-13,2
179564,2017-08-14,1
179564,2017-08-15,1
179600,2017-08-02,0
179600,2017-08-03,0
179600,2017-08-04,0
179600,2017-08-05,0
179600,2017-08-06,0
179600,2017-08-07,0
179600,2017-08-08,0
179600,2017-08-09,0
179600,2017-08-10,0
179600,2017-08-11,0
179600,2017-08-12,0
179600,2017-08-13,0
179600,2017-08-14,0
179600,2017-08-15,0
179615,2017-08-02,12
179615,2017-08-03,27
179615,2017-08-04,30
179615,2017-08-05,25
179615,2017-08-06,30
179615,2017-08-07,23
179615,2017-08-08,28
179615,2017-08-09,12
179615,2017-08-10,27
179615,2017-08-11,30
179615,2017-08-12,25
179615,2017-08-13,30
179615,2017-08-14,23
179615,2017-08-15,28
205209,2017-08-02,30.872
205209,2017-08-03,24.435
205209,2017-08-04,14.525
205209,2017-08-05,25.67
205209,2017-08-06,24.146
205209,2017-08-07,14.22
205209,2017-08-08,26.208
205209,2017-08-09,30.872
205209,2017-08-10,24.435
205209,2017-08-11,14.525
205209,2017-08-12,25.67
205209,2017-08-13,24.146
205209,2017-08-14,14.22
205209,2017-08-15,26.208
205387,2017-08-02,17
205387,2017-08-03,4
205387,2017-08-04,11
205387,2017-08-05,18
205387,2017-08-06,16
205387,2017-08-07,14
205387,2017-08-08,7
205387,2017-08-09,17
205387,2017-08-10,4
205387,2017-08-11,11
205387,2017-08-12,18
205387,2017-08-13,16
205387,2017-08-14,14
205387,2017-08-15,7
205486,2017-08-02,8
205486,2017-08-03,11
205486,2017-08-04,7
205486,2017-08-05,6
205486,2017-08-06,5
205486,2017-08-07,7
205486,2017-08-08,9
205486,2017-08-09,8
205486,2017-08-10,11
205486,2017-08-11,7
205486,2017-08-12,6
205486,2017-08-13,5
205486,2017-08-14,7
205486,2017-08-15,9
205557,2017-08-02,3
205557,2017-08-03,3
205557,2017-08-04,2
205557,2017-08-05,10
205557,2017-08-06,7
205557,2017-08-07,7
205557,2017-08-08,5
205557,2017-08-09,3
205557,2017-08-10,3
205557,2017-08-11,2
205557,2017-08-12,10
205557,2017-08-13,7
205557,2017-08-14,7
205557,2017-08-15,5
207857,2017-08-02,49
207857,2017-08-03,47
207857,2017-08-04,50
207857,2017-08-05,108
207857,2017-08-06,80
207857,2017-08-07,36
207857,2017-08-08,48
207857,2017-08-09,49
207857,2017-08-10,47
207857,2017-08-11,50
207857,2017-08-12,108
207857,2017-08-13,80
207857,2017-08-14,36
207857,2017-08-15,48
208384,2017-08-02,45
208384,2017-08-03,37
208384,2017-08-04,44
208384,2017-08-05,89
208384,2017-08-06,81
208384,2017-08-07,58
208384,2017-08-08,52
208384,2017-08-09,45
208384,2017-08-10,37
208384,2017-08-11,44
208384,2017-08-12,89
208384,2017-08-13,81
208384,2017-08-14,58
208384,2017-08-15,52
208386,2017-08-02,18
208386,2017-08-03,11
208386,2017-08-04,25
208386,2017-08-05,14
208386,2017-08-06,37
208386,2017-08-07,13
208386,2017-08-08,31
208386,2017-08-09,18
208386,2017-08-10,11
208386,2017-08-11,25
208386,2017-08-12,14
208386,2017-08-13,37
208386,2017-08-14,13
208386,2017-08-15,31
208426,2017-08-02,0
208426,2017-08-03,5
208426,2017-08-04,8
208426,2017-08-05,12
208426,2017-08-06,9
208426,2017-08-07,10
208426,2017-08-08,12
208426,2017-08-09,0
208426,2017-08-10,5
208426,2017-08-11,8
208426,2017-08-12,12
208426,2017-08-13,9
208426,2017-08-14,10
208426,2017-08-15,12
208498,2017-08-02,3
208498,2017-08-03,6
208498,2017-08-04,2
208498,2017-08-05,5
208498,2017-08-06,3
208498,2017-08-07,6
208498,2017-08-08,2
208498,2017-08-09,3
208498,2017-08-10,6
208498,2017-08-11,2
208498,2017-08-12,5
208498,2017-08-13,3
208498,2017-08-14,6
208498,2017-08-15,2
208514,2017-08-02,6
208514,2017-08-03,3
208514,2017-08-04,7
208514,2017-08-05,11
208514,2017-08-06,8
208514,2017-08-07,6
208514,2017-08-08,4
208514,2017-08-09,6
208514,2017-08-10,3
208514,2017-08-11,7
208514,2017-08-12,11
208514,2017-08-13,8
208514,2017-08-14,6
208514,2017-08-15,4
208530,2017-08-02,0
208530,2017-08-03,0
208530,2017-08-04,0
208530,2017-08-05,0
208530,2017-08-06,8.841
208530,2017-08-07,8.605
208530,2017-08-08,0
208530,2017-08-09,0
208530,2017-08-10,0
208530,2017-08-11,0
208530,2017-08-12,0
208530,2017-08-13,8.841
208530,2017-08-14,8.605
208530,2017-08-15,0
208539,2017-08-02,8.361
208539,2017-08-03,7.668
208539,2017-08-04,30.299
208539,2017-08-05,2
208539,2017-08-06,13.045
208539,2017-08-07,9.162
208539,2017-08-08,10.103
208539,2017-08-09,8.361
208539,2017-08-10,7.668
208539,2017-08-11,30.299
208539,2017-08-12,2
208539,2017-08-13,13.045
208539,2017-08-14,9.162
208539,2017-08-15,10.103
208659,2017-08-02,12
208659,2017-08-03,13
208659,2017-08-04,11
208659,2017-08-05,24
208659,2017-08-06,11
208659,2017-08-07,16
208659,2017-08-08,9
208659,2017-08-09,12
208659,2017-08-10,13
208659,2017-08-11,11
208659,2017-08-12,24
208659,2017-08-13,11
208659,2017-08-14,16
208659,2017-08-15,9
208699,2017-08-02,0
208699,2017-08-03,2
208699,2017-08-04,2
208699,2017-08-05,2
208699,2017-08-06,3
208699,2017-08-07,2
208699,2017-08-08,7
208699,2017-08-09,0
208699,2017-08-10,2
208699,2017-08-11,2
208699,2017-08-12,2
208699,2017-08-13,3
208699,2017-08-14,2
208699,2017-08-15,7
209085,2017-08-02,4
209085,2017-08-03,10
209085,2017-08-04,4
209085,2017-08-05,5
209085,2017-08-06,7
209085,2017-08-07,0
209085,2017-08-08,6
209085,2017-08-09,4
209085,2017-08-10,10
209085,2017-08-11,4
209085,2017-08-12,5
209085,2017-08-13,7
209085,2017-08-14,0
209085,2017-08-15,6
210520,2017-08-02,2
210520,2017-08-03,0
210520,2017-08-04,0
210520,2017-08-05,3
210520,2017-08-06,0
210520,2017-08-07,0
210520,2017-08-08,0
210520,2017-08-09,2
210520,2017-08-10,0
210520,2017-08-11,0
210520,2017-08-12,3
210520,2017-08-13,0
210520,2017-08-14,0
210520,2017-08-15,0
210798,2017-08-02,5
210798,2017-08-03,4
210798,2017-08-04,0
210798,2017-08-05,4
210798,2017-08-06,3
210798,2017-08-07,0
210798,2017-08-08,12
210798,2017-08-09,5
210798,2017-08-10,4
210798,2017-08-11,0
210798,2017-08-12,4
210798,2017-08-13,3
210798,2017-08-14,0
210798,2017-08-15,12
211203,2017-08-02,29
211203,2017-08-03,32
211203,2017-08-04,31
211203,2017-08-05,58
211203,2017-08-06,72
211203,2017-08-07,73
211203,2017-08-08,58
211203,2017-08-09,29
211203,2017-08-10,32
211203,2017-08-11,31
211203,2017-08-12,58
211203,2017-08-13,72
211203,2017-08-14,73
211203,2017-08-15,58
211205,2017-08-02,17
211205,2017-08-03,16
211205,2017-08-04,11
211205,2017-08-05,35
211205,2017-08-06,33
211205,2017-08-07,32
211205,2017-08-08,21
211205,2017-08-09,17
211205,2017-08-10,16
211205,2017-08-11,11
211205,2017-08-12,35
211205,2017-08-13,33
211205,2017-08-14,32
211205,2017-08-15,21
211206,2017-08-02,23
211206,2017-08-03,6
211206,2017-08-04,13
211206,2017-08-05,31
211206,2017-08-06,44
211206,2017-08-07,27
211206,2017-08-08,26
211206,2017-08-09,23
211206,2017-08-10,6
211206,2017-08-11,13
211206,2017-08-12,31
211206,2017-08-13,44
211206,2017-08-14,27
211206,2017-08-15,26
211999,2017-08-02,8
211999,2017-08-03,6
211999,2017-08-04,7
211999,2017-08-05,7
211999,2017-08-06,11
211999,2017-08-07,4
211999,2017-08-08,14
211999,2017-08-09,8
211999,2017-08-10,6
211999,2017-08-11,7
211999,2017-08-12,7
211999,2017-08-13,11
211999,2017-08-14,4
211999,2017-08-15,14
212550,2017-08-02,3
212550,2017-08-03,5
212550,2017-08-04,3
212550,2017-08-05,2
212550,2017-08-06,1
212550,2017-08-07,4
212550,2017-08-08,2
212550,2017-08-09,3
212550,2017-08-10,5
212550,2017-08-11,3
212550,2017-08-12,2
212550,2017-08-13,1
212550,2017-08-14,4
212550,2017-08-15,2
212552,2017-08-02,3
212552,2017-08-03,2
212552,2017-08-04,5
212552,2017-08-05,4
212552,2017-08-06,2
212552,2017-08-07,8
212552,2017-08-08,11
212552,2017-08-09,3
212552,2017-08-10,2
212552,2017-08-11,5
212552,2017-08-12,4
212552,2017-08-13,2
212552,2017-08-14,8
212552,2017-08-15,11
213066,2017-08-02,15
213066,2017-08-03,15
213066,2017-08-04,4
213066,2017-08-05,12
213066,2017-08-06,9
213066,2017-08-07,9
213066,2017-08-08,9
213066,2017-08-09,15
213066,2017-08-10,15
213066,2017-08-11,4
213066,2017-08-12,12
213066,2017-08-13,9
213066,2017-08-14,9
213066,2017-08-15,9
213652,2017-08-02,24
213652,2017-08-03,21
213652,2017-08-04,28
213652,2017-08-05,43
213652,2017-08-06,45
213652,2017-08-07,29
213652,2017-08-08,19
213652,2017-08-09,24
213652,2017-08-10,21
213652,2017-08-11,28
213652,2017-08-12,43
213652,2017-08-13,45
213652,2017-08-14,29
213652,2017-08-15,19
213653,2017-08-02,34
213653,2017-08-03,20
213653,2017-08-04,7
213653,2017-08-05,18
213653,2017-08-06,17
213653,2017-08-07,17
213653,2017-08-08,40
213653,2017-08-09,34
213653,2017-08-10,20
213653,2017-08-11,7
213653,2017-08-12,18
213653,2017-08-13,17
213653,2017-08-14,17
213653,2017-08-15,40
213788,2017-08-02,4
213788,2017-08-03,1
213788,2017-08-04,4
213788,2017-08-05,13
213788,2017-08-06,12
213788,2017-08-07,13
213788,2017-08-08,15
213788,2017-08-09,4
213788,2017-08-10,1
213788,2017-08-11,4
213788,2017-08-12,13
213788,2017-08-13,12
213788,2017-08-14,13
213788,2017-08-15,15
214381,2017-08-02,50
214381,2017-08-03,28
214381,2017-08-04,33
214381,2017-08-05,54
214381,2017-08-06,84
214381,2017-08-07,46
214381,2017-08-08,35
214381,2017-08-09,50
214381,2017-08-10,28
214381,2017-08-11,33
214381,2017-08-12,54
214381,2017-08-13,84
214381,2017-08-14,46
214381,2017-08-15,35
214859,2017-08-02,34
214859,2017-08-03,6
214859,2017-08-04,22
214859,2017-08-05,15
214859,2017-08-06,46
214859,2017-08-07,27
214859,2017-08-08,16
214859,2017-08-09,34
214859,2017-08-10,6
214859,2017-08-11,22
214859,2017-08-12,15
214859,2017-08-13,46
214859,2017-08-14,27
214859,2017-08-15,16
214860,2017-08-02,2
214860,2017-08-03,1
214860,2017-08-04,2
214860,2017-08-05,4
214860,2017-08-06,3
214860,2017-08-07,20
214860,2017-08-08,0
214860,2017-08-09,2
214860,2017-08-10,1
214860,2017-08-11,2
214860,2017-08-12,4
214860,2017-08-13,3
214860,2017-08-14,20
214860,2017-08-15,0
214862,2017-08-02,5
214862,2017-08-03,4
214862,2017-08-04,6
214862,2017-08-05,7
214862,2017-08-06,3
214862,2017-08-07,8
214862,2017-08-08,8
214862,2017-08-09,5
214862,2017-08-10,4
214862,2017-08-11,6
214862,2017-08-12,7
214862,2017-08-13,3
214862,2017-08-14,8
214862,2017-08-15,8
215303,2017-08-02,5
215303,2017-08-03,6
215303,2017-08-04,14
215303,2017-08-05,3
215303,2017-08-06,10
215303,2017-08-07,7
215303,2017-08-08,6
215303,2017-08-09,5
215303,2017-08-10,6
215303,2017-08-11,14
215303,2017-08-12,3
215303,2017-08-13,10
215303,2017-08-14,7
215303,2017-08-15,6
215304,2017-08-02,0
215304,2017-08-03,2
215304,2017-08-04,5
215304,2017-08-05,5
215304,2017-08-06,7
215304,2017-08-07,7
215304,2017-08-08,9
215304,2017-08-09,0
215304,2017-08-10,2
215304,2017-08-11,5
215304,2017-08-12,5
215304,2017-08-13,7
215304,2017-08-14,7
215304,2017-08-15,9
215327,2017-08-02,0
215327,2017-08-03,0
215327,2017-08-04,0
215327,2017-08-05,0
215327,2017-08-06,0
215327,2017-08-07,0
215327,2017-08-08,0
215327,2017-08-09,0
215327,2017-08-10,0
215327,2017-08-11,0
215327,2017-08-12,0
215327,2017-08-13,0
215327,2017-08-14,0
215327,2017-08-15,0
215331,2017-08-02,13
215331,2017-08-03,11
215331,2017-08-04,15
215331,2017-08-05,30
215331,2017-08-06,24
215331,2017-08-07,27
215331,2017-08-08,15
215331,2017-08-09,13
215331,2017-08-10,11
215331,2017-08-11,15
215331,2017-08-12,30
215331,2017-08-13,24
215331,2017-08-14,27
